プロローグ,少女リーザ,村人,確かに相談時間は狼さん有利なんだけども、初心者村だから全員村人希望で、狼希望じゃないけど狼になっちゃうお兄ちゃんお姉ちゃんがいると思うんだよね。または立ち回りがよくわかんないとか。そういう迷える狼さんの助けになるかなって思うんだよ。リィ、遅めの朝ごはんに豆乳フレンチトースト食べたいな。豆乳はイソフラボンが入っていてきょにゅーになれるんだって！
プロローグ,少年ペーター,村人,おいら知ってる、遅めの朝御飯ってブランチって言うんだよな！なんか横文字にするとオシャレな感じがするんだぞ。リーザはやさしいきょにゅーのおねーさんを目指すのか？豆乳は蜂蜜入れると美味しくなるんだ。
プロローグ,少女リーザ,村人,ちがうよー！リィは、なんかこの村人が死にやすいって聞いたから、お金持ちのおじさまのところに嫁いで、「いさん」をゲットして遊んで暮らしたいんだよ！そのためには、「ロリきょにゅー」になると良いって教えてもらったの！
プロローグ,宿屋の女主人レジーナ,狂人,>>58 リーザあなた、きょにゅーになりたいのね。でわ…レジーナ謹製『特盛パッド』をあげるわよ。これであなたはきょにゅーようじょという最強のステータスを得たわ。無敵よ無敵。
プロローグ,羊飼いカタリナ,人狼,リーザにゃんは優しいのにゃーヤコブにゃんも優しいのにゃー多数決だと賛成多数で決まりにゃけどクララにゃんはどうかにゃー？にゃーはCO順は要素に取らないからにゃー。にゃにゃー。賛成多数なら表の開始時間は23時ちょうどかにゃー
プロローグ,少年ペーター,村人,なるほどなー。リーザは将来を見据えて今きょにゅーになりたいんだな！おいらは別にきょにゅーじゃなくてもいいけどお金持ちのおじさまはきょにゅー好きなんだな。好みはそれぞれなんだぞ。
プロローグ,司書クララ,村人,おはよう。よく集まってきたね。素敵な物語ができそうで嬉しいわ。相談時間について、私は要らないと思ったが、賛同してる方も多いので、やってみても良いかしら。逆に真のCOタイミングが遅くなりそうな気もするけどね。>>65 レジーナさん、それ私にも…いいえ、やっぱり大丈夫です。
プロローグ,羊飼いカタリナ,人狼,まあアレだにゃ「15分も待ったのに後からCOしてくるのは真取れない」とか思っちゃう人が出てくるとかえって混乱するかにゃ？とか心配しちゃうのにゃだからにゃーはCO順で要素は取らないのにゃー。相談時間があるならなおさらにゃー。
プロローグ,羊飼いカタリナ,人狼,ちなみににゃーはネコのようにスレンダーだからひんにゅーじゃないのにゃ。モデル体型なだけなのにゃ
プロローグ,司書クララ,村人,>>69 羊そこはむしろ逆の考え方もあるかしら。「狼は作戦立てたから15分過ぎたら第一声でCOしてくるはず。狂人も恐らくそうするでしょう。となるとここでもあえてCOするとしたら、村騙りじゃなければ真でしかありえない」と。
プロローグ,羊飼いカタリナ,人狼,>>71あーにゃるほど。そういう考え方もあるのにゃクララにゃんが反対した気持ちもちょっとわかったのにゃ理想は23：00ちょうどに、真偽同時COだけどそう上手くはいかないだろーしにゃーまーもー決まっちゃったみたいなもんだしにゃにゃーとクララにゃんの意見も参考に真偽見極めていくしかないにゃー
プロローグ,青年ヨアヒム,狩人,◼︎1.コアタイム(主に参加できる時間)不定期です。夜の浮上がメインになると思います。◼︎2.仮決定/本決定時間役職者に任せます。◼︎3.やりたい事/やりたく無い事勝つことにはどんな手段を用いても貪欲でありたいと思ってます。/喧嘩はしたくないです◻︎4.自己紹介ニートのヨアヒムと申します。時間に縛られず浮遊したいです■5.初日の相談時間有の方が良いです。(狼やったことがないので)
プロローグ,シスターフリーデル,霊能者,きっと狼は騙り出る順番よりも誰が仲間なのか、どんな方なのかわかればいいと思うのですの。これは対面でないですの、だから出てきた順番はあまり推理に組み込まないと思うんですの。
プロローグ,宿屋の女主人レジーナ,狂人,ヨアヒムはニートなのかい？だったらうちの宿屋で働くといいよ。時給は豆3粒だよ。
プロローグ,青年ヨアヒム,狩人,>>宿［>>75］3粒では生きられないから結婚して、ヒモにしてくれ。
プロローグ,羊飼いカタリナ,人狼,ねーこはこたつーでまるくにゃるーにゃーは一日中毛づくろいしたり詰めを磨いたりおさんぽしたり忙しいのでニートではないのにゃヨアヒムにゃんもそんな生活？あ、★FOするのにゃ？にゃーは初心者村だからFOでもいいかと思うのにゃまとめ役も欲しいしにゃー
プロローグ,農夫ヤコブ,人狼,やあみんな、よろしくねー。大勢集まってて嬉しいな、今晩始まりそうだね。相談時間について議論ありがとう。リーザはまとめ表ありがとうね。僕の考えは妙>>62 に近いかな。反対意見の内容ももっともだと思ったよ。そのうえで、強い反対がなければ今回は相談時間アリでやってみてもいいかな？
プロローグ,仕立て屋エルナ,村人,とりあえず一席いただくよ。
プロローグ,農夫ヤコブ,人狼,今日は更新時間に箱前で立ち会えない人もいるようなので、CO時間であまり要素は見ないようにするよ。どちらかというと、各人が自分の役職を確認してからの心の準備をする感じかな。羊>>77 わ、コタツの中にリナさんが！☆僕はFOがいいと思うよ。情報が出てる方が考えやすそうだ。まとめは白（ほぼ）確定した人がいいけど、どうしても自信がない人は要相談かなあ……。
プロローグ,司書クララ,村人,☆>>77 羊能力者に任せる…と言いたいけど、相談時間ありならFOした方が良いかしら。スキルのメタ推も少ないし、3-2になったら最高だしね。
プロローグ,司書クララ,村人,でもこの質問、基本的には1dになってから流した方が良いかな。もし私が狼引けたらさっきの答えを出さないはずなので、どんな役になるか分からない今はちょっと答えにくいかしら。
プロローグ,少年ペーター,村人,FOなどの戦術論は開始後でお願いしたいんだぞ。プロ中の要素を取るか取らないかって問題もでてくるからなー。
プロローグ,羊飼いカタリナ,人狼,にゃにゃ。これは失礼にゃ。では今の星はなかったことにしてくれにゃ。にゃーはヤコブにゃんの足元でぬくぬくするのにゃ
プロローグ,農夫ヤコブ,人狼,おっと、確かに戦術の話は始まってからの方が良かったね。失礼しました。僕もリナさんをもふもふしておこう。ﾓﾌﾓﾌ-
プロローグ,老人モーリッツ,村人,終了した議題を掘り起こす様で申し訳ないが…まとめ役が出来るとまとめ役の色が見辛いので逆に初心者がやり辛くならないかは危惧していますね。ま、お任せしますが。私は御茶でも飲んでおきます。
プロローグ,パン屋オットー,村人,ごきげんよう！おやつの時間だね。
プロローグ,羊飼いカタリナ,人狼,にゃにゃ！？フルメンにゃー！初心者村ですごいのにゃー。>>86 老それも狼の戦術の一つだからにゃー。あんまり今掘り下げるとフェアじゃないにゃ
プロローグ,パン屋オットー,村人,ラスク焼いてきたぞ。食べる？つ[チョコがけ][プレーン][ガーリック]飲み物も用意しよう。つ[珈琲][紅茶][ほうじ茶][ミルク][りんごジュース]
プロローグ,パン屋オットー,村人,おっと、カタリニャにはこれをあげようつ[にぼし]またあとで来るね。さておしごとおしごと～
プロローグ,少年ペーター,村人,>>89わーいわーいおいら、ラスクのプレーンとなー、紅茶とミルクでミルクティーにしてもらうのだ。[ずずず] 
プロローグ,少女リーザ,村人,ペタくんミルクティー飲めるんだ！オトナー！リィは［プレーンラスク］［りんごジュース］もらうねっ！
プロローグ,旅人ニコラス,占い師,まだ読めてないけど、読めたら発言します。
プロローグ,少年ペーター,村人,>>92 リーザへへん。もちろん飲めるぞー砂糖たくさん入れたやつだ！ジュースも捨てがたかったけどなー[ラスクばりぼり]
プロローグ,少年ペーター,村人,>>93 ニコラス大事なのは今のところ回覧板くらいだと思うぞー。
プロローグ,仕立て屋エルナ,村人,ふう。世間は休日でも仕立て屋に休みはないね。ましてや日の沈まない村ではなおのことさね。◼︎1.コアタイと言うほどまとまった時間はないねえ。不定期さ。◼︎2.21:00/22:00でいいよ。◼︎3.無理せずやりたいね。発言は量より質でを目指すよ。／ギスギス、リアル犠牲はなしにしたい。◻︎4.年の瀬はうちも忙しいよ。人狼だか知らないけど、面倒ごとはさっさと片付けたいね。よろしく。
プロローグ,仕立て屋エルナ,村人,■5.相談時間ね、いいよ。もしあたしが人狼だったら、参加時間的にうまく使えるかわかんないけどね…いや、あたしは狼じゃないよ。違う違う。
プロローグ,パン屋オットー,村人,お腹すいたけど夜ご飯にはちょっと早いな。[…は残っていたラスクをつまんでいる]◼︎1.20:30くらいからかな◼︎2.21:45/22:15◼︎3.楽しむ/流行り病◻︎4.実はパンを焼き始めたのは昨日からなんだ。ほら言うじゃん、パンを焼かないパン屋は狼だって。まあみんなが噂を信じてるって訳ではないだろうけど、これは気休めみたいなものさ。■5.どっちでもいいよ。可。
プロローグ,村娘パメラ,村人,きょにうになりたい子がいるって聞いたんだけど…｡ボクのゴッドフィンガーにかかれば楽勝だよ｡みんなが寝静まった後に来てね(はぁと)
プロローグ,村娘パメラ,村人,初心者村って……何の初心者なんだろう｡えへへへ｡名探偵湖南を毎週見てるから人狼なんてすりっとまるっとお見通しなのだ｡じっちゃんの名に花京院の魂を1000ペリカ掛けるのだ｡
プロローグ,旅人ニコラス,占い師,年>>95ありがとうございます。ひと通り皆さんの発言を読んできたところ、「巨乳になりたい」という発言が1番印象に残りました。
プロローグ,旅人ニコラス,占い師,僕は正直、胸の大きさにはあまり拘りがありません。全体を眺めた時のバランスが整っていて綺麗な方が好みです。身長、体重、骨格、姿勢、詳しいことは分かりませんが遠目から眺めた時の立ち姿に一目惚れしてしまう事が多いです。一目惚れしたからといって、声を掛けたりはしませんけどね。思い返せば…僕は今まで、本当に好きだと思った人に自分の気持ちを伝えたことがありません…。そんなことより、回覧板を記入しなけれ
プロローグ,宿屋の女主人レジーナ,狂人,さぁ夕飯の支度が出来たから食堂へ降りといで。今日のメニューは・きょにゅうスープ（よくわからない）・そこにあったラスク・豆3粒どうぞめしあがれ。
プロローグ,旅人ニコラス,占い師,ばなりませんね。僕がこの村を訪れてまもなく、農夫のヤコブさんが色々な発言をしていたみたいですね。それが回覧板という事ですね。それぞれに答えるためには、先ずそれが何を聞かれているかを把握しなければならなかったので、他の村のプロローグを見てきました。…が、この村と同じような流れだったので、質問の内容を理解するのに手間取りました。そして皆さんの発言を読んでいたところ、回覧板の中でも、相談時間とい
プロローグ,旅人ニコラス,占い師,うものに賛成するか否かが重要なんだと気付きました。ありがとうございます。相談時間というのは、このゲームが始まって自分の役職を確認した後、最初に発言をするまでに待機時間を設ける、という事で大丈夫でしょうか。想像してみたのですが、僕は自分が何の役になっても相談時間の有無に関心がないと思うので、村の皆さんの決定に従うという事でお願いします。開始前に決定を確認して、そのように動くようにします。
プロローグ,旅人ニコラス,占い師,離席します。
プロローグ,羊飼いカタリナ,人狼,にゃふーん。混沌。にぼしじゃなくてマグロがいいにゃあ大トロとか食べたーい
プロローグ,村娘パメラ,村人,夕食はお肉がいーいー！おーにーくー！
プロローグ,木こりトーマス,村人,うっほーフルメン！旅>>102 わかる
プロローグ,仕立て屋エルナ,村人,みんな胸の話ばかりしてるの？胸囲はほかの部位とのバランスが取れてるほうが美しいし、本人も過ごしやすいと思うけどね……え？　マジレスはいらない？　そりゃ失礼イタシマシタ。余計だったわね。
プロローグ,木こりトーマス,村人,筋肉会合で麻婆豆腐死ぬほどたべてきたけどレジさんの豆頂くわぁ～
プロローグ,宿屋の女主人レジーナ,狂人,しょうがないね。それじゃあ追加メニューだよ。・大間産本マグロの刺身3種盛り・A5松坂牛ステーキ300gどうぞめしあがれ。
プロローグ,農夫ヤコブ,人狼,はあ～今日もよく働いた。とりあえず[ほうじ茶]でもいただいて……んっ……これ、[きょにゅうスープ]って書いてある？？あれ？？？答えてくれた回覧板を見せてもらったよ。本決定は22:00が多いね。仮決定は……21:00より後ろの時間希望も多かったから、間を取って21:30くらいはどうだろう？
プロローグ,村娘パメラ,村人,こんな村の宿屋が高級飯を……｡レジはマダムだった……？かりけってー時間賛成なのだ｡ヤコブはプロロのまとめ役なのだ｡
プロローグ,少女リーザ,村人,仮決定ちょっと早くない？そこまでに議論できるかなー？っていうか、本決定2200が早すぎない？議論してから仮決定、本決定で、本決定したあと何もすることなくなるよ？それとも日が変わる時間はみんな見届けずに寝る感じ？
プロローグ,司書クララ,村人,おはよう。フルメンバーになったね、わくわく。>>113 農仮決定は全員把握する必要ないので（自称占い師、決定対象だけでも知って、反応してくれたら）、少し早めに出して反応伺いのつもりで本決定と1時間ぐらい開けた方が良いかしら。それともやはり議論時間欲しいなら本決定は更新前30分でも良いような気がする。
プロローグ,村娘パメラ,村人,鳩だと稀に文章消えてげんなり…｡本決定は30分前がいいなー｡早すぎず遅過ぎず
プロローグ,少女リーザ,村人,リィはきょにゅーすーぷ希望。スタイルバッチリが好きな人もいれば、ロリきょにゅーみたいに、ギャップ萌えってのもあるよね。善良そうな人が実は狼だったり、ん？リィよくわかんない
プロローグ,司書クララ,村人,そもそも決定時間というのはあくまでも目安で、実際は皆さんの集まり具合やまとめ役の判断に大きく左右されるものかしら。>>115本決定後は、村が確認を回して、吊りと能力者のセット、必要あったら遺言の準備、狼の噛み相談とかはあるかしら。
プロローグ,村娘パメラ,村人,よしリィちゃん､パメ姉が育てて上げるのだ｡本決定はなるべく守らないと狼が可哀想なことになるからねー｡守りたいなー｡守れなかったらごめん〜｡
プロローグ,仕立て屋エルナ,村人,仮決定の時間をいつにするかはこだわらないけど、と本決定の間には一時間の猶予はほしいね。仮決定に反対が出たとき、たいてい30分じゃまとまらないものよ。
プロローグ,仕立て屋エルナ,村人,>>119だいたいそんなところね。それも、投票や決定回りが混乱すると、30分なんてあっという間。あたしは余裕を持っておきたいね。
プロローグ,少女リーザ,村人,お姉ちゃんたち、わかったよー！ひとまずリィごはんとお風呂先に済ませてくるね。2245には戻るね。喉もまだ半分あるから、早めに戻っておしゃべりしたいな。
プロローグ,農夫ヤコブ,人狼,色々意見ありがとう。僕ももう一度考えてみたよ。本決定は30分前の22:15が妥当な気がしてきた。あんまり早いと更新前に寝落ちが出そうだしね。ギリギリだとセットミスが怖いかな。仮決定は…コア早めの方も多いから、事前の議論の時間は取れるとみて、1時間前の21:15かな。ちょっと覚えにくい時間だけどいいかな？（案）仮決定／本決定　21:15／22:15
プロローグ,シスターフリーデル,霊能者,<<121問題ないんですの了解なんですの
プロローグ,シスターフリーデル,霊能者,>>125間違えてしまったんですの
プロローグ,旅人ニコラス,占い師,ただいま戻りました。村に戻ってきて先ずはトーマスさんと握手をします。(ガシッ)さて、回覧板の中でも決定時間をどうするのか？という話題で盛り上がっているようですね。この村の更新時間は22:45ということなので、仮決定と本決定はそれより前の時間を希望するのですね。ダブルチェックのようなものだと思って大丈夫でしょうか？仮決定で村に意見を求めて、反応をみた後に本決定として正式に決定を出すということ
プロローグ,旅人ニコラス,占い師,ですね。分かりました。では、A5のステーキを頂きます。レジーナさんありがとうございます。
プロローグ,司書クララ,村人,>>124 農それで良いと思うわ。後そろそろ相談時間についても結論付けられそうかしら。賛成の方も多いし（私も強く反対しない）、提案者のヤコブさんの判断に任せたいところだね。
プロローグ,旅人ニコラス,占い師,そろそろ回覧板に記入しないといけませんね。その前に、レジーナさん、晩御飯ごちそうさまでした。そしてレジーナさんにいただいたステーキを食べていてしみじみ思う事がありました。僕も年齢を重ねることによって、本当に食が細くなったな…と。子供の頃は、ステーキ１枚じゃ満足出来ず、父や母の食べているのを羨ましそうに眺めていましたが、今ではステーキ半分で満足し、１枚で若干の胃もたれと父や母の食べている
プロローグ,旅人ニコラス,占い師,姿を想像し、満腹感と嘔吐感に苛まれてしまう始末。加齢とは本当に恐ロシア。
プロローグ,木こりトーマス,村人,農>>124　了解！集計ありがと～旅>>127 ｶﾞｼｯ
プロローグ,農夫ヤコブ,人狼,相談時間について。賛成多め＆強い反対は無いとのことで、やってみようか。【1日目の白ログ発言は23:00スタート】で皆いいかな？※今日の22:45の更新の後だけだよー。2日目以降は制限なし。
プロローグ,旅人ニコラス,占い師,お待たせしました。コアタイム(主に参加出来る時間)についてですが、■1から順に箇条書きをしていく方針を見習って答えようと思います。■1.コアタイム(主に参加出来る時間)どの時間帯なら常に皆さんの発言をじっくり読めるかということでしたら、24時間を通して落ち着ける時間はありません。だからといって常に忙しいという事ではなく、旅のお誘いが突発的なのです。いつ呼ばれるか？という問題があり、落ち着ける
プロローグ,旅人ニコラス,占い師,時間がない、と表現しました。一言でいうと、不定期、ということになります。
プロローグ,少女リーザ,村人,ふぅー。ごちそうさまでした！レジねぇ、美味しいごはんありがとう。ニコにぃの不定期出現了解なの。役職引いたときに、本指定に従って占ったりできるのかな？占い先や投票先セットだけでも鳩から可能かしら？
プロローグ,羊飼いカタリナ,人狼,>>133りょーかいにゃー
プロローグ,村娘パメラ,村人,ヤコブの決定もろかくなのだ｡眠いのだ｡ゲルトは死なないわ｡私が守るもの｡(狩透け)
