プロローグ,楽天家ゲルト,村人,人狼なんているわけないじゃん。みんな大げさだなあ
プロローグ,シスターフリーデル,村人,LW：ラストウルフ（最後に残った人狼のこと）GS：グレースケール（灰の村人を白(村)らしき人から黒(狼)らしき人まで順に並べたもの）FO：フルオープン（初日に占い師と霊能者がCOすること）斑(パンダ)：占いもしくは霊能の判定が白と黒に分かれた人のことライン：発言や占い/処刑希望等から推測される狼同士のつながり。能力者の判定からなる能力者および判定を受けた人同士のつながり
プロローグ,シスターフリーデル,村人,さて、それでは私もおつとめに行ってまいります。また、夜に顔を出しますわ。
プロローグ,村長ヴァルター,村人,ニコ>>19あの風車か！確かにそれっぽい。うんうん。そういえば、3年前の大修理の時に書いてた。あの円が重なった不思議な模様は、なんだったんだろう？
プロローグ,行商人アルビン,狩人,〔...は、背負った荷を降ろして一息をつく〕皆さま、おはようございます。今年もアルビンが色々な品を運んできましたよ！なにやら狼害が心配されてるようですね。〔...は、荷から網のようなものを取り出した〕そんなときには［狼避けネット］！使わなくなったら魚網にもなる優れものです。
プロローグ,行商人アルビン,狩人,■1.20時くらいから。今月はわりと暇なので昼間にも出没できるかも。■2.各30分前の21：45/22：15を希望するけど、強い希望のある人にあわせたいな。■3.にぎやかになるといいな。お互いにベストを尽くしましょう！■4.今回は海辺の村から仕入れをしてきました。ご入用のものがあれば、なんなりと。自分の店を持つのが夢です。□ >>16、>>19 この村の風車は見事ですね。
プロローグ,行商人アルビン,狩人,粉引き所の動力になってる１つを除いて、風車を何に利用しているのだろうと思っていましたが、なるほど結界とは。既に名所になっているのかもしれませんが、ここの川では、夏になると多くのホタルが見られると聞いたので、今年はそれを見るために、この時期に盆地の村へ寄らせていただきました。それまで少しゆっくり滞在させていただきます。>>23寄合には行商の私も参加してよろしいのでしょうか？
プロローグ,少女リーザ,村人,>>リデルお姉ちゃん用語集ありがとー！とっても助かるよ。もう10人集まったから、初心者さんだけの村になるもんね。>>村長さん脳の筋トレって、頭の上にダンベルのせたりするのかな？>>旅人さんお兄ちゃんは旅人さんなんだね。お外の話をたくさん聞かせて！村外れにあるのは、ふーしゃって言うんだね。でもね、あれは怪物なんだよ。。誰も触ってないのに、勝手にぐるぐる回るの！
プロローグ,村長ヴァルター,村人,アル>>31もちろん参加してくれ。他の村がどうやって狼と闘ったか教えてくれ。それから、狼退治の品も安く頼むぞ。ホタル生息地の悲歌里川（ひかりがわ）か。二人の若い命が、ヒカリになって・・。リザ>>32頭にダンベル乗せても鍛えられるのは、首だ。脳は鍛えられんぞ？
プロローグ,少年ペーター,村人,僕も一緒にホタル見に行きたい！>>32 リザちゃんあのふーしゃ、僕は怖くなんかないよっ！学校帰りに、よく遊んでるんだから！でも、おとなに見つかって怒られたけど…
プロローグ,司書クララ,人狼,人狼ですか…恐ろしいですね。
プロローグ,旅人ニコラス,人狼,>>32リーザさん、あれは怪物じゃないよ。僕たち人間が作ったものなんだ風の力を利用して羽が回ってるんだよ。すごいよね。>>28村長さん円が重なった不思議な模様･･･僕は見たことないですね･･･まだこの村に来たばかりで風車の近くには行ってないので･･･>>31蛍ですか～　いいですね久しぶりなんですよ♪粉引き所を合わせると風車は七つですかね･･･
プロローグ,少女リーザ,村人,>>行商人さんいらっしゃーい！前は海辺の村にいたんだね。いいなぁー。海ってしょっぱいって聞いたことがあるの。誰がお塩を入れているのかな？あ、これスイカなのにすっごく軽いよ！なんでー？？>>尊重さん頭にダンベルは首がムキムキになるんだね…そんなのやだっ。じゃあ、硬いものをたくさん噛むとかはどーかなぁ？
プロローグ,少女リーザ,村人,あ、村長さんの漢字間違えちゃった…。ごめんなさい。>>ペタくんふーしゃに近付いたら駄目っておじーちゃんが言ってたもん。食べられちゃうんだもーん。真ん中の所が口になってて、近寄って来た人をばくっ！！って食べちゃうんだもん…！でも、ペタくんがどうしてもっていうなら、一緒にふーしゃで遊んでも良いよ？
プロローグ,司書クララ,人狼,■1.21:00~24:00くらいですね。　　明後日まではお昼も大丈夫です。■2.仮21:30、本22:15を希望したいです。■3.楽しく、仲良く、平和な村にしたいと思います。■4.推理小説の謎解きは探偵に任せるタイプです。
プロローグ,村長ヴァルター,村人,【へっぽこ探偵CO】あ。そうだ、大事な事を忘れてた。オレは、へっぽこ探偵だ。普段は、へっぽこだか、最終日あたりに急に眠くなって寝ちまうんだが。いつのまにか、事件が解決してるってな。対抗回してくれ。ニコ>>36ちょっと見とくと良い。気になるところがあれば教えてくれ。
プロローグ,村長ヴァルター,村人,リザ>>38それだとアゴがむきむきになるぞ。クルミを歯でかち割るぜ。ワイルドだろぉ〜って言いたいのか？暇ならこの問題解いてろ。品川＋合格＝５　　操作＋計器＝８渋谷＋回転＝３　　高校＋部活＝？これが脳の筋トレだ。
プロローグ,司書クララ,人狼,>>41村長さん（あ、わかったかも…）村長さん、その問題、小説＋警察＝４…ってことですか？
プロローグ,パン屋オットー,霊能者,>>41村長、その問題を出すのはこれで何回目ですか？村の住人だったらもうみんな知ってますよ～。国語＋数学＝３ってことですよね？ちなみに、村人＋人狼＝０そして誰もいなくなった...
プロローグ,司書クララ,人狼,（←書庫にこもっていたので出題されたことがなかった）>>43オットーさん不吉なこと、言わないでください！それに、占い師がいれば０は回避できますよ。…あれ？霊能者と狩人は足しても０ですね…
プロローグ,村長ヴァルター,村人,(灰窓）古かったyo　悪かったna >>43　ちっ。だったら、他の問題出せばいいじゃね〜か。ふんふん。ふ〜〜〜〜ん。ふふふ。ふっふっふぉ〜〜〜♪たらりらら〜〜〜〜ぁ♪
プロローグ,村長ヴァルター,村人,(キリッ）>>43　まぁ余興だからな。筋トレ前の準備運動だと思ってくれ。パン屋は、何か問題は知らぬのか？出してみろ。
プロローグ,パン屋オットー,霊能者,>>44クララさん生きるも死ぬも占い師次第。なんか人狼の核心を突いてるような気がしますねぇ。
プロローグ,行商人アルビン,狩人,ヴァル>>33では、寄合にも罠として使えそうなものを持って行きますね（商人魂）。あの川の名前は悲歌里川というのですか。>>41に従えば、これは２を暗示する名前。二人の若い命…を示していそうですね。リズ>>37〔．．．は、頑張って空気を入れている〕スイカだけじゃなくて、シャチもありますよ。このシャチは、ぱくっ！！てしたりしないので安心してくださいね。（これも対狼用として売れないかな）
プロローグ,パン屋オットー,霊能者,>>46村長すいません、そういうつもりで言ったんじゃないです;^^わかりました。では、知ってる方は知ってるかもしれませんが...
プロローグ,パン屋オットー,霊能者,三人の男が一晩30$の宿に、一人10$ずつ出して泊まりました。翌朝、宿の主人が一泊25$であることを思い出し、使用人に5$返すよう命じました。しかし使用人は2$ポケットに入れ3$男たちに返しました。ここで整理してみましょう。3$返ってくるということは、男は一人9$ずつ出したことになります。男は三人なので9×3=27使用人が2$くすねたので27＋2=29です。では、残りの1$はどこに？
プロローグ,行商人アルビン,狩人,オットー>>50商人である私を前に、そのような問題を出すとは。>3$返ってくるということは、男は一人9$ずつ出したことになります。人狼が村人になりすます手段として、このようなミスリードを用いてくると聞いたことがあります。気をつけたいものです。ララ少しゆっくりできそうなので、暇つぶしと狼対策を兼ねて、風車に関する伝承や悲歌里川について調べたいのですが、適当な本はありますか？
プロローグ,行商人アルビン,狩人,今更ながら【村へっぽこ探偵CO確認】わたしは【対抗しません】。なぜなら私が【へっぽこ立喰師】だからです。立喰師にあこがれて、立喰に挑むも、習慣で自らお会計をお願いしてしまう、へっぽこぶり。今日こそはと挑んだ立喰屋は食券式・・・あ、オットーさん、お勧めのパンをください。お代は払いますので。
プロローグ,司書クララ,人狼,>>51アルビンさんそこは別にミスリードではないかと…>使用人が2$くすねたので～むしろ、ミスリードはこちらではないでしょうか？伝承ですね。えーと……（ゴソゴソ）あ、ありました。つ『盆地の村　伝承集』『悲歌里川伝説』
プロローグ,行商人アルビン,狩人,ララ>>53なるほど、私は、宿代に関する金額　25＋3＋2=30もしくは客の支払い金額　30-5＋2=28という式を回答として考えていたので、客主観の宿代27を導く、>3$返ってくるということは…をミスリードと見たのですが。ララさんの場合は、客主観の支払い金額9×3+3=30を回答として考えていたのですかね。そうなると、>使用人が2$くすねたので…がミスリードに取れると。
プロローグ,行商人アルビン,狩人,ミスリードを考えるにあたっても、自分の回答だけでなく、他の人の回答など様々な視点を考慮しなけばならないと。勉強になります。『盆地の村　伝承集』『悲歌里川伝説』まさに探していた感じの本です。伝承集は寄合で使うかもしれないので、それまでにお返ししますね。『悲歌里川伝説』の方は、実際に悲歌里川を散策して、イメージを作ってから読みたいと思います。
プロローグ,村長ヴァルター,村人,アル>>48安価間違ってるぞ？商人が安価を間違えたら大赤字だ。気をつけろ。【旅立喰師CO確認】なぜすぐに名乗りでなかった？怪しいな？
プロローグ,司書クララ,人狼,>>54アルビンさんなるほど、そういう考え方もありましたか。参考になります。そして、今更ですが【村長さんのへっぽこ探偵CO確認】【アルビンさんの立喰師CO確認】【私は二人に対抗しません】
プロローグ,村長ヴァルター,村人,それと。今日の更新時間のあたりだが、隣村で村長が集まり、人狼とやらの対策会議があるのだ。すまんがその時間帯は、留守にする。仮、決定時間は、決まった内容に従う。
プロローグ,村長ヴァルター,村人,アルとクラの視点の違いの話は、興味深い。言っている事が違うと議論していたが、実は同じ事を言っている。赤声でつけ込まれたら、惑わされそうだ。気をつけよう、
プロローグ,羊飼いカタリナ,村人,（羊飼いがやってきた）「・・・・・。」（羊飼いはだまっている）「・・・・・・///。」（飼っている羊がしゃべりだした）（＠‘,,ェ） ご主人のカタリナちゃん、超シャイだからほとんどしゃべれないめー。かわりにあたくし　モコリナ　が発言させていただくめー。みなさんよろしくめー。
プロローグ,行商人アルビン,狩人,ヴァル>>56値札のつけ間違えと?!>>48を見直したのですが、訂正箇所が見つからず（汗）でも、わたしの赤字で皆さまの懐が潤うのであれば、商人冥利につきるのでしょうか。わたしのＣＯが遅れた理由ですか。（私、旅じゃなくて商ですよ～。行商先で度々ニコさんと一緒になりますが、よく間違われる。緑がだめなのか）立喰師のＣＯがあったということは、立喰が行われたという証拠。つまり、>>52の時点で!?
プロローグ,羊飼いカタリナ,村人,■1.日によって喋れる日、あんまり喋れない日、まちまちめー。■2.仮21:15／本22:15■3.RPつよすぎかめー？・・取れたらごめんなさいめー；■4.この村、初心者優先ってかいてあるめー。やってきたらみんなつよそーめー？どういうことだめー？（汗）
プロローグ,村長ヴァルター,村人,アル>>61それが安価詐欺と言うものだ。適当に安価を振ってそれらしいように内容を見せる。超いい加減高等テクニックだ。鳩から議事録を確認する時は、気をつけろ。場合によっては、印象操作に使われる。（灰窓）オレは、ナチュラルにぼける。今回もマジボケ。
プロローグ,少年ペーター,村人,>>38リザちゃん一人じゃ怖いんでしょー！でしょー！仕方ないなあ。僕が一緒に遊んであげるよ！いこ！>>41そんちょさんその問題、こないだテストに出たよ！僕、ぜんぶわかった！でも、へっぽこが分からない。へっぽこってなに？
プロローグ,少年ペーター,村人,>>60カタリナさんうわーい！！羊さんだあ！ねぇ、触っていい？ねぇ？何で何も言ってくれないのー？あと僕ね、基本、鳩ぽっぽが多くて話すの遅かったり迷惑かけるかもしれないけど、よろしくね。
プロローグ,神父ジムゾン,村人,はいはい。【立て喰い師とへっぽこ探偵COを確認。】勿論私はCOしませんよ。申し訳ありませんが、私はこれから酒屋のニキータさんのところに日曜日に使うワインを仕入れに行ってきます。更新時間までに帰ってこられない可能性もありますが、そのまま進めて頂いて結構ですよ。
プロローグ,旅人ニコラス,人狼,【村長、アルビンさんのCO確認】【僕は対抗しません】【ただの旅人ですよ～】村長さんのクイズはわかったのにオットーさんのクイズがいまだによく理解できてないです…（うう…頭堅い…）おお～！カタリナさん！！ひ、ひつじ～～///もふもふしてもいいですか！？！？！？【ふわふわしてる物好きCO】
プロローグ,羊飼いカタリナ,村人,あたくしには遠慮なくさわっていいめー。もふもふ。てか最近暑いめー。剃りたいめー。カタリナお嬢様には触らないほうがいいめー。恥ずかしさで顔真っ赤になってぶっ倒れるめー。「・・・・・・・///。」
プロローグ,羊飼いカタリナ,村人,ゝ‘,,ェ）あたくし、ツノ切ってあるんだっためー。こっちが正しい外見めー。
プロローグ,旅人ニコラス,人狼,カタリナさんってお嬢様だったのですか！驚きです！>>61商そうですよね～…　良く間違われますよね…僕、緑色が好きなんですよ（笑）>>59村長もう本気ですね（笑）それと、円が重なっている模様って二重の円ですか？それとも共有点を２つ持つ重なった円のことですかね？
プロローグ,旅人ニコラス,人狼,[風車の一つに円を確認しようと見に行ったが扉が頑丈にロックされていて中に入れなかったため円を確認できなかったしかし、風車の周りだけなんとなく空間が違うというか…そのような不思議な感覚を覚えた…]
プロローグ,農夫ヤコブ,占い師,■1.20:00~24:00くらいですね。■2.仮21:00、本22:00を希望します。■3.とにかく楽しめるといいな。■4.地味でもいいじゃない、人間だもの
プロローグ,羊飼いカタリナ,村人,３人１泊２５＄の価値なんだから、ちょろまかした２＄とおつりの３＄足して最初に払ったお金３０＄になって何も問題ないめー。９＄＊３で２７＄とかそっちからのアプローチはもとからおかしーめー。もこもこ。たぶんカタリナお嬢様はお金持ちじゃないめー。だけど、あたくし、お世話受けてる身分なのでカタリナお嬢様と呼ばせていただくめー。
プロローグ,司書クララ,人狼,>>67ニコラスさん私の考えは、3人が払ったのは27$で、足すべきは返ってきた3$であり27＋3＝30最初に払った30$と一致するというものです。ちなみに、くすねた2$は、払った27$と宿代25$の差額ですよ。>>73モコリナさんこの考え方ならおかしくありませんよね？
プロローグ,行商人アルビン,狩人,（カタ）リナさん、（モコ）リナさん、こんにちは。ちょうど毛刈りの時期ですね。羊毛やフェルトを町へ卸す際には、ご相談ください。〔...は、モコリナの上質な毛並みに目を輝かせている〕（あ～もふもふしたい。やばい、もふもふしたい。）（でもここで、もふもふＣＯしたら、更にニコさんとキャラが被る。商談の際に堂々と、もふもふしよう。）【旅ふわふわ好きＣＯ確認】
プロローグ,村長ヴァルター,村人,カタ>>62　つよくないぉ〜〜〜（わぉ〜〜ん）よろしくわぉ〜んペタ>>64 へっぽこか。へっぽこはな？１８歳になったら教えてやろう。旅本物>>70(失礼！）【ふわふわしてる物好きCO確認】70>>いつでも本気だぜ。本気と書いて「テキトウ」と読むぜ。円は大小が重なり不可思議な文様だったと記憶している。
プロローグ,村長ヴァルター,村人,つ「インパスの巻物」　旅>>71カタ頭いい（メモ）>>73喉使いすぎた〜〜＠４
プロローグ,旅人ニコラス,人狼,>>74クララさんああ！そうですか！なんか、洗脳されていた気分…うまく読み手をだましているんですね。27+2にさせようと理解しました。>>76村長大小が重なって不可思議な模様ですか…共有点は一つですか？二つですか？
プロローグ,旅人ニコラス,人狼,>>77[インパスの巻物]…調べてみたらド○クエが…そして結局…わからぬままです…のどが嗄れてきてるなら無理にしゃべらなくて結構ですよ＠１０
プロローグ,羊飼いカタリナ,村人,>>74 そのとおりだめー。クララさんのほうが的確だとおもうめー。>>78 ニコさんの上部が問題の意図だとおもうめー。もこもこ。>>76,77　村長さーん？カタリナお嬢様は一言もしゃべってないめー？喋ってるのはあたくしモコリナだめー。「・・・・・・・///。」
プロローグ,羊飼いカタリナ,村人,「・・・・・///。（ひそひそ）」ゝ‘,,ェ）アルビンさんの羊好きに、お嬢様も気に入ったみたいめー。だから事がすんだらあたくしの羊毛を取引しますめー。ただ、なぜか万が一、お嬢様が亡くなるようなことがあれば、あたくし、尻尾巻いて逃げ出すことになるめー。そのときはごめんなさいめー。
プロローグ,パン屋オットー,霊能者,遅くなりました～。>>74クラリスさん的確ですね。三人の支払い=27$本来の支払い=25$使用人の泥棒=2$と表記すれば分かりやすいでしょう。
プロローグ,パン屋オットー,霊能者,本当なら27-2=25であるところを27+2=29と間違った表現(ミスリードですね)することで混乱させるというものです～。アルビンさんにオススメのパンは、盆地ならではの特産果物を使ったフルーツサンドですね。自称この村の名物です^^
プロローグ,パン屋オットー,霊能者,>>82間違えた。クララさんでした。ニコラスさんとクララさんが混ざってしまいました。
プロローグ,羊飼いカタリナ,村人,>>84あたくし、ルパンに心を盗まれたお姫様を思い出しためー。
プロローグ,行商人アルビン,狩人,リナ>>81快諾ありがとうございます。その時まで何もなければいいのですが。オト>>83［フルーツサンド］頂きます。これは桃でしょうか。旬の特産品を食べられるのは行商人の幸せです。東方では、桃に魔除けの効果があると考えられているとか。そうそう、喉を労わる為に今後も多弁な皆さまには［龍○散］をお勧めしております。こちらも東方由来の一品で他の村でも好評です。私も服用しておかないと。＠９
プロローグ,シスターフリーデル,村人,こんばんわ。何だか盛り上がってますわね。>>74クララさん、すごいですわ。もう、29にしかならなくて頭がこんがらがってしまったのですけど、理解できましたわ！
プロローグ,旅人ニコラス,人狼,>>84クララさんと誰かなと思っていたら僕でしたか！クラリス…4,5年ほど前にインフルエンザになった時に飲んだ薬の名前だ…なぜ覚えているかというと…本当に苦くて…もう服用したくないからです…（泣）
プロローグ,青年ヨアヒム,村人,みなさんこんばんわ！あぁ…なんて沢山の人だろう…気持ち悪い…部屋に帰りたい…
プロローグ,旅人ニコラス,人狼,>>83おお～！やっと完全に理解しました！（さっきまでなんとなくだった）そして「ミスリード」に掛けているところが人狼っぽくていいですね！そのなぞなぞ（クイズ？）気に入りました！＠８
プロローグ,パン屋オットー,霊能者,>>86アルビンさんではお代の代わりに[龍○散]をひとつ頂こうかな～>>90ニコラスさんありがとうございます^^ちなみにこの問題、解ける人はあっという間に解いてしまうし、解けない人はいつまで経ってもとけないそうです。
プロローグ,旅人ニコラス,人狼,>>91そうですよね。こういう類の問題って解らない人は解らないんですよね…村長の問題>>41も気づかない人は気づきませんよね…それと、余談ですがフルメンバーでやりたいですね！あと二人！お待ちしております！
プロローグ,パン屋オットー,霊能者,論理的思考を持っている方や理数系の方は比較的早く解いてしまうみたいです。ので、しっかりした考察に基づいて論理的に説得するのが良いでしょう。また、文系の方はなかなか解けない傾向にあるようで、その人の立場になって考えることや、他の人の感情を読み取るのに長けているでしょう。傾向にある、程度話しなので今後の参考になるかは分かりませんが。＠10
プロローグ,青年ヨアヒム,村人,男達主観で30＄払って3＄戻ったから結果-27＄　-30+3＝-27宿主観で30＄貰って5＄返したから結果+25＄　+30-5＝+25使用人主観で受け取った5＄から3＄渡したから結果+2＄　+5-3＝+2世界は3者のやり取りでつり合ったというところですかね？　-27+25+2＝0
プロローグ,青年ヨアヒム,村人,>>50は下から3行目までは全く嘘が無いのに、最後にそれっぽい数を並べてデタラメな結論を出して人を騙そうとしたわけですよね？これをミスリードの教訓とするなら途中まで正しい現状把握と考察をする人を信頼しきって、最後に出した嘘っぱちの結論にうっかり騙されないようにね！ってことですか？こんな例題がすっと出てくるとはパン屋さんはとても賢い人ですね！本番では信頼して付いていくので宜しくお願いします！
プロローグ,パン屋オットー,霊能者,>>94>>95ヨアヒムさん完璧です。自分より分かりやすく解説してくれました～。落ち着いて考えれば分かるはずの計算に、デタラメな計算29という数字が入ることで先入観となりパニックー、みたいな感じです^^そして自分はただのパン屋なのであんまり賢くないですよ～
プロローグ,シスターフリーデル,村人,>>93何だか納得しましたわ…論理的思考は苦手なので、身につけたいものですわね…
プロローグ,少年ペーター,村人,僕も ちんぷんかんぷん だったよ！みんな、頭良さそうで頼もしいなあ！
プロローグ,旅人ニコラス,人狼,>>93オットーさんそうですね。まさにその通りだと思いますよ！>>95ヨアヒムさんと同じ意見になりますがオットーさん、味方に付けばかなり心強いです！（…おっと…まだ始まってもいないのに変に信用するのは危ないな…）
プロローグ,仕立て屋エルナ,村人,ずさーっ人狼なんているわけないじゃ(ry
プロローグ,青年ヨアヒム,村人,>>99ニコうん、そうだね。ここ狼だと勝てる気がしないです。初手で吊ってしまいましょう。
プロローグ,旅人ニコラス,人狼,>>101ちょ！そ、それはないですよ！ヨアヒムさん！でも…「頼りになりそうだから敵に回られたら困る」ってのも、立派な心理ですよね…オットーさん、そんなことないので安心してくださいな♪
プロローグ,村娘パメラ,狂人,こ、こんばんは！遅れてすみません…！で、でも人狼なんて本当にいるんですか…？
プロローグ,羊飼いカタリナ,村人,ゝ‘,,ェ）　フルメンバーだメー皆さんよろしくお願いしますめー。「・・・・・///（こくこく）。」
プロローグ,旅人ニコラス,人狼,おおおお！！！フルメンバーになったぞー！（おっしゃー！[テンションUP]）
プロローグ,旅人ニコラス,人狼,皆さんよろしくお願いします！旅人のニコラスです。この村へは通りすがった…とでも言っておきましょうか…風車の結界の件が一番気がかりですね…＠３
プロローグ,村娘パメラ,狂人,あ、議題がありましたね。まずはそれにお答えしておきます！■1.　20:00~23:00くらいですね。他の時間もちょくちょく見に来ると思いますけど…■2.コアタイム内に収まることになりそうなので、皆さんにお任せしますよ。■3.皆と一緒に笑いあえるような、そんな村になったらいいなぁ。■4.少しあわてんぼうなところもありますけど、よろしくお願いしますねっ
プロローグ,少女リーザ,村人,ふるめんばーなの！でも、リーザはリアルが爆発して、まだ箱の前に行けないよ〜…。。なので、取り急ぎ、クララお姉ちゃん、リナお姉ちゃん、パメラお姉ちゃんいらっしゃい。仲良くしてね！
プロローグ,パン屋オットー,霊能者,フルメンバーだ～！皆さんよろしくお願いします^^今日はパンの仕込みが終わらないから、22:45からに顔出せないのが残念です。仮決定、本決定の時間は皆さんの相談で決まったとおりに従います。
プロローグ,少女リーザ,村人,ルナ姉もいたの。ごめんなさいなの。明日は皆とたくさんおしゃべりするね！
プロローグ,少年ペーター,村人,祝！フルメンバー！！！どきどき。
プロローグ,仕立て屋エルナ,村人,議題回答しとくね。■1.20時～24時■2.仮21:45/本22:15■3.ゆるゆる進行したいかな。■4.皆の服を仕立てたのは私だCO。つまり全員のサイズを知っているという(ry
プロローグ,青年ヨアヒム,村人,今さらですが>>54アルさん「もしくは客の支払い金額　30-5＋2=28」特に訂正も見つけられませんでしたが、誰か突っ込んでます？この商人、絶対どっかで代金ごまかして騙し取りに来るはず。油断ならんですね。
プロローグ,仕立て屋エルナ,村人,お、フルメンバーか。遅く入ったから、まだ絡み薄いけど、これから宜しくね。仮決定と本決定時間の整理してくるよ。
プロローグ,行商人アルビン,狩人,ついにフルメンバーですか。皆さま、改めてよろしくお願いします。回覧板をみると、このくらいの時間からが一番盛り上がりそうですね。明日以降が楽しみです。オト>>91在庫は沢山準備してありますので、喜んで。お急がしいようなので、お店までお届けにあがりますね。［龍○散］を口に含んで水を飲むと清涼感アップですよ。ヨア>>113ついに突っ込んでくれる人が出ました！
プロローグ,パン屋オットー,霊能者,>>113なんてことでしょう。そんな恐ろしい商人から[龍○散]を買ってしまった...不当な代金の請求がきたらどうしよう...
プロローグ,羊飼いカタリナ,村人,仮/本　の間が３０分希望者もおおいけど、６０分希望者もおおいめー。間とって４５分以上にしたほうが、きっと初心者に優しいとおもうめー。
プロローグ,シスターフリーデル,村人,あら、フルメンバーですわね。楽しみですわ！改めてみなさんよろしくお願いしますわ。でも、おつとめ先から帰る馬車が事故で止まってしまいましたの……。22:45には間に合わないかもしれませんわ…。
