プロローグ,神父ジムゾン,村人,皆さんの優しさに全私が泣きました。私が話せることなんて教会に目のついた煤の塊が出るくらいです。■1.昼は一撃等、安定して来られるのは23～です。一時には落ちてしまうことが多々あります。■2.仮00:15、本00:45辺りでしょうか。朝決定にも対応できます。■3.楽しければネタを知らなかろうが一緒に騒ぎたい人なのでご勘弁。ギスギスは苦手です。■4.皆さんご存じKYに定評のある神父です。
プロローグ,旅人ニコラス,村人,宿>>28ふむ、レジーナもラピュタ派か。パメラが働きたいそうだから海賊の仲間に加えてやってくれるかな。ドジっ娘属性だが、気立てのいい子だ。モーリッツはベテラン技師もやる必要がありそうだな。妙>>29魚人COかと思ったが、この国に魚人はいないはず。ポニョもコズミックホラーの名作だがな。その呪文は…大佐に見つからぬうちに早く身を隠されるがよい。[…は>>31を見てペタうらやまと思った。]
プロローグ,旅人ニコラス,村人,神>>34その煤の塊が見えるとは…貴殿は心の綺麗な人なのであろう。本編では私もネタを入れる余裕がなくなると思うゆえ、安心めされよ。[…はそろそろこのRP限界じゃね?、と思った。]
プロローグ,羊飼いカタリナ,人狼,くっ…少し肺に灰った…
プロローグ,羊飼いカタリナ,人狼,■1.朝方■2.立会い不要希望。リアル&いのちだいじ■3.エピでは笑いあえるようにしましょう！■4.メーヴェとつけたー紙ひーこーぉきー♪(違□5.腐海ごっこが好きです。
プロローグ,宿屋の女主人レジーナ,人狼,大佐>>32仕方ないね。お前達！一時休戦だよ！娘>>33あんたを仲間に加えるかどうかは仕事っぷりをみてからだね。まずは風呂をそ…あれ？もうキレイだ。
プロローグ,羊飼いカタリナ,人狼,>>31ペータは男の娘という設定ですね分かります
プロローグ,羊飼いカタリナ,人狼,>>32私がメーヴェで先導する！あなた方は付いてきなさい！…という夢を見たんだ
プロローグ,司書クララ,狂人,>>33パメラさんそれは無理のようだ。働きものの君に任せて私もおちおち休んでいたら、そこにいるゲルト君のように襲撃されてしまう…かもしれない。はっはっはっ、まさかゲルト君が最初に襲撃されるとは私も思っていないよ。
プロローグ,羊飼いカタリナ,人狼,.｡o○(クララのメガネはやはり度付きのサングラスなのでしょうか…？
プロローグ,少女リーザ,霊能者,みんなおもしろいのｗ>>31宿ペーター、リズー。配役逆なのｗ（シータ、パズーだから語呂はいいの）>>33パメちゃん一人三役でおもしろいのｗお空から降ってきて、お風呂に働きに来た迷子で、見習い魔女なのね。>>34ジム真っ黒くろすけ出ておいでｗキャーキャーｗｗｗ
プロローグ,少女リーザ,霊能者,リナリナ>>38もちゃんと拾うの！１９の紙ひこーきなのね。リナの乗ってるあの乗り物もメーヴェだったの？ちなみにメーヴェはドイツ語でカモメなの。リザの物知りアピールなの。リザ偉いかな？かな？
プロローグ,村長ヴァルター,村人,ウィーン…ガチャン、ガチャン、ガチャン…
プロローグ,村長ヴァルター,村人,…（この村で警備の仕事をしているロボット兵です。　皆さんよろしくお願いします）[…は顔の交点をチカチカさせている]
プロローグ,司書クララ,狂人,>>43カタリナさんこれかね？[…眼鏡をとって拭きながら]私の機関が愛用している眼鏡だ。これがないと私は何も見えない。もし私の部下になってくれるんなら、これと同じものを用意する。パメラさんももしラピュタに興味があるなら、私から用意してあげよう。少なくともそこの海賊よりは、ましな部隊だと思うね。
プロローグ,羊飼いカタリナ,人狼,>>46長…はっ！？ま、まさか伝説の(一部)巨神兵…？！ちらっ…違ったようね(キパッ！**
プロローグ,羊飼いカタリナ,人狼,>>45妙私の事は姫姉様と呼んでも良いのよ？(ちらっちらっそして賢いわね、なでなで
プロローグ,村長ヴァルター,村人,…（議題に、答えます。■1.朝の更新には立ち会えますが、それ以外は不定期となります。■2.人間の皆さんにお任せします。上記の通り私は不定期に顔を出しますので、コアタイムに顔を出せるか不明ですが、よろしく。■3.面白そうなことをしているので、つい私も集会場に来てしまいました…。■4.ロボット兵です。□5.火垂るの墓です。）
プロローグ,村長ヴァルター,村人,…（>>49「なぎ払え！」と言われれば、それに近いことは出来ますが、生活環境そのものの破壊になりますので…あまり力は行使したくないです。）
プロローグ,村長ヴァルター,村人,…（>>1全面的に同意します。>>2人狼とは言うものの、文字通り、半分は『人』なのですから、共存の道を歩めはしないものでしょうか…。それとも、これから起こることは運命なのでしょうか。）
プロローグ,少女リーザ,霊能者,>>53きっと姫姉さまが人狼も説得してくれるの。だって蟲とだって分かり合えたんだもの。村長さんおなかすいたぁ・・・スイカ食べたい・・・
プロローグ,村長ヴァルター,村人,…（>>4姫探しですか…半径３０kmほどをざっと見渡しましたが、それらしき方は見当たりませんでした。人狼あそびをしていたら本当に狼になったとか、あるのでしょうか。>>5あれっ？すぐ足元にそれらしき方が。灯台元暗しとはまさにこのことですね。）
プロローグ,村長ヴァルター,村人,…（>>54そうですね…姫さまに限らず我々も努力しましょう。スイカですか。わかりました。今からタネを植えますので、一年ほどお待ちを。）
プロローグ,宿屋の女主人レジーナ,人狼,旅>>35馬鹿なおしゃべりはやめとくれ。あんなひょろひょろに何が出来るのさ。ここはね、人間の来るところじゃないんだ。八百万の神様達が疲れをいやしに来るお湯屋なんだよ。それにおまえの親はなんだい？お客さまの食べ物を豚のように食い散らして。当然の報いさ。おまえも元の世界には戻れないよ。……子豚にしてやろう。ぇえ？石炭、という手もあるね。へへへへへっ、震えているね。
プロローグ,司書クララ,狂人,これはすごい！村長は地上で作られたものではない。その体は粘土とも金属とも、我々の科学力では判断つかないのだ。空から降ってきた、恐ろしい破壊力を持つロボットの兵隊に間違いない。しかしなぜ、こんな村で村長をしているのだ…？
プロローグ,村長ヴァルター,村人,…（>>6私から見たらオームの群れも可愛いものですが、皆さんからしたらそうではないのでしょうね…。パメラさんは仕事を探しているのですか。私の代わりに警備の仕事などどうでしょうか？流石に２４時間勤務は辛いので…。目からビームが出せたりします？）
プロローグ,村長ヴァルター,村人,…（>>58紆余曲折がありまして。まあ、愛称のようなもので、村長というのもヴァルターというのも、名前だけです。お好きに読んでください。大佐は見た目だけで私の身体に使われた技術を看破していますね。目が利く方のようで頼もしい。>>28　４０秒で何が出来るのか…時間を大事にするその姿勢はとても素晴らしい。この村の警備のし甲斐があるというものです。）
プロローグ,村長ヴァルター,村人,…（>>57ロボットですが、ここ１０００年ほど誰もメンテナンスをしてくれないので、人間でいうところの背骨が老朽化しています。自己修復機能を働かせる為にも、席につかせてください。）[…は窮屈そうに体育すわりの姿勢になった。]
プロローグ,老人モーリッツ,村人,>>10 ニコ殿差し当たり回答いたしますぞ■1.基本、22時ですな昼間は城で仕事をしております■2.仮25:00/本06:30くらいでいかがでしょう？みなさまに合わせますぞ■3.みなが幸せな村がいいですな■4.城オジのモリですぞみなさま、お見知りおきを
プロローグ,村長ヴァルター,村人,…（>>22神父様…妖精が見えるとは、少しお休みになられた方がよろしいかと）ウィーン…
プロローグ,村長ヴァルター,村人,[…の目から光が消えた。次に起動するのは６時間後か、もしくは１２時間ほど後の予定]…（あ、ネタについては、私も好きにやっているので。>>36下のような懸念は私もありますし。まあ、流れに身を任せます。ではまた。）
プロローグ,旅人ニコラス,村人,ちょっと目を話した隙に何たる混乱ぶりだ。この村はこのままでやって行けるのだろうか。妙>>44レジーナの配役は狙ったものだと見ている。私もリズー×ペータを楽しみにしておるぞ。長>>47のその動きは村長もラピュタ派のようだな。ジムが皇弟をやってくれなかったのは仕方ないとして、ヴァルは長役を務めてくれると思ったのだが。宿>>57飛べねぇ豚はただの豚だ。まあ、飛んだところで豚は豚だがな。
プロローグ,村娘パメラ,村人,>>57>>39宿レジーナ様！大湯に案内したお客様からこんなものいただきました！これはいったい何でしょう…？[…は両手一杯の砂金を訝しげに見つめている]>>42>>48書そ、そんな。私なんて…。え、眼鏡ですか？　えっと、かければいいんですか？[…は眼鏡を取ってつけてみた]…ど、度がきつい…。
プロローグ,村娘パメラ,村人,>>61長わぁ、これは……村長？の銅像でしょうか？掃除しておきますね！わたし、働きます！[…は雑巾でロボット兵をピカピカに磨き始めようとする]ふう、お仕事も落ち着いてきたわ…少しゆっくり出来そうかな。そういえばジブリGSに紅の豚と猫の恩返しを入れ忘れましたね。ナウシカとラピュタは…なぜかたまに内容が頭の中で混ざるんですよ…。
プロローグ,宿屋の女主人レジーナ,人狼,娘>>66んん……？パメラ！よくやったね、大もうけだよ！ありゃあ名のある河の主だよ～。みんなもパメラを見習いな！今日は一本付けるからね。さ、とった砂金を全部だしな！娘>>67もののけぇぇ…
プロローグ,旅人ニコラス,村人,娘>>67確かにたまにクロトワとムスカ大佐とカリオストロ伯爵がごっちゃになったりするな。ちなみにああ見えて、クロトワは27歳、ムスカ大佐は28歳だ。これ豆な。皆の者、くれぐれもプロのイメージでメタが入ったりしないように注意されたい。クララ大佐が夜明けに黙っていたとしても、赤ログで「見ろ！！村人がゴミのようだ！！」と言っているなどと邪推するでないぞ。
プロローグ,少女リーザ,霊能者,>>69ニコそうなのね。プロと本戦は別。でもプロはいい雰囲気なのでメタに注意しながら楽しくやって生きたいの。ジブリに対する理解度も人それぞれだし、ネタ発言するときは〔〕つけるなど、いらない誤解と喉消費を失くすためにわかりやすくするように注意なの。楽しくやりたいからネタやRPもやり過ぎない程度にアリだと思っているの。
プロローグ,羊飼いカタリナ,人狼,【ネタ発言は［］推奨！】…と、風が囁いているわ…
プロローグ,宿屋の女主人レジーナ,人狼,旅>>69そうだね。最終日の最後の赤ログが>>2に繋がるとかそんな邪推はしないよ。［］は了解だよ。
プロローグ,司書クララ,狂人,>>69ニコラス君安心してくれたまえ、私がここにいるのも覚悟のうえだ。それで逆に白くとってもらっても困る。この私の気取った話し方も、気にさわるようなら考えなおそう。原作では最後まで悪役だったのでね。RPは我々が楽しめれば良いのだ。無理してまでやるものではない。
プロローグ,旅人ニコラス,村人,皆の者、理解ありがとう。ただの私の取り越し苦労だと思うが、>>2のせいでやりにくくなった人もいるかと心配になってな。本編では私もネタを控えようと思うが、喧嘩の仲裁だけは楽しみにしておるぞ。
プロローグ,少女リーザ,霊能者,>>73クララこのゲームはそもそもRP推奨なの。読みにくいとかじゃなければ直す必要ないと思うの。それこそRPしないで中の人が透けるこそメタ推理に繋がると思うの。自分で言ってることが支離滅裂な気が・・・伝わってるかな？かな？
プロローグ,神父ジムゾン,村人,皆さんのRPを陰からこそこそ｜ω・）ﾁﾗｯしてますよ。プロから見てて楽しいのでメタなく健やかに楽しくできたら嬉しいですね～♪進行中は全く別物ですか……。頑張りますっ(｀･ω･´)
プロローグ,司書クララ,狂人,>>75リーザさんRPのせいで本来の力が出せないのは勿体ない、という意味だがね。難しすぎるRPで動きが縛られるなら、途中からある程度解除するのも手だ。心遣いには感謝しよう。
プロローグ,少年ペーター,人狼,らーんらーんららららーらららーらららーらーんらーんらららららららららららー（ハイジ）ペーターだよぉ、よろしくだぽよ～
プロローグ,少年ペーター,人狼,■1 2200/2400■2 仮2300/本2330を希望だけどみんなに合わせるぽよ■3 わいわい楽しみたいぽよ！■4 普段は牛とか羊の乳搾ってます。□5 千と千尋とラピュタだぽよ。
プロローグ,シスターフリーデル,村人,その者、青き衣を纏いて金色の野に降り立つべし…。
プロローグ,シスターフリーデル,村人,■1.19:00-23:00■2.皆さんに合わせますわ■3.楽しく熱い戦いを。ただし、熱くなりすぎてしまうのは避けたいですわ。■4.おっちょこちょいシスターのフリーデルですわ。おっちょこちょいっておっとこ主様にそっくりですわよね。□5.漫画版ナウシカが好きですわ。クシャナ殿下が好きですのよ。
プロローグ,少女リーザ,霊能者,ぺーたー♪♪♪
プロローグ,司書クララ,狂人,朝村の宿命だが、決定時間をどうするか揉めそうだな。朝決定派と深夜決定派に分かれている。ペーター君とフリーデルさんは朝決定は大丈夫そうかね？ニコラス君の決定時間だと、対応できる人がいない可能性があるぞ。「立ち会い不要」にして夜決定で固定するのもありだ。できることなら、これは本戦前に揉めておきたまえ。
プロローグ,行商人アルビン,村人,2get
プロローグ,ならず者ディーター,村人,ちーす。最後に登場ディーターだぜ。
プロローグ,少年ペーター,人狼,リーザよろしくぽよ～。>>83 クララさんできれば夜がいいけど、朝決定でも対応しているよー。
プロローグ,シスターフリーデル,村人,>>83朝決定でも対応いたしますわ。立ち会い不要の夜決定が揉めない気もしますが、せっかくの朝村なのだから朝決定でもいい気がしますわ。
プロローグ,ならず者ディーター,村人,■1 21:00,2200(23:00までには寝ることが多いんだぜ)■2 朝のほうがいいがみなに合わせるぞ。ただ就寝時間の関係で決定時間は厳しくなるかもだけど、決まった決定は順守するぜ。ならず者だけどな。■3 それなりにやっていきたいぜ■4 ならず者だが寝るのは早いんだぜ□5 当然、紅の豚
プロローグ,神父ジムゾン,村人,決定時間の議論になってるんですかね？個人的にはせっかくの朝村なので>>65老辺りが良いと思うのですが……。
プロローグ,仕立て屋エルナ,占い師,よっと
プロローグ,ならず者ディーター,村人,今気づいたが16人でフルメンだったんだぜ。>>85はなかったことにして欲しいんだぜ。
プロローグ,仕立て屋エルナ,占い師,■1.不定期。■2.朝仮本なら6:15/6:30朝弱い人が多そうなら夜23:30／本決定24かな？朝コアOKでも寝坊が出て朝バタバタ決定変えて占吊セット合わないとか割と最悪なので夜一度仮仮おいといたほうが無難かなぁ。■3.楽しくやりたい。突然死ダメ絶対。■4.元気な仕立て屋さんだよー□5.ラピュタとかトトロとか…
プロローグ,行商人アルビン,村人,全て不定
プロローグ,旅人ニコラス,村人,いつの間にかフルメンになっているようだな。決定時間は夜でも対応可能だから私のことは気にしないでくれ。あまり遅いと寝落ちするかもしれんが、それで吊られても仕方あるまい。
プロローグ,老人モーリッツ,村人,ニコ殿、回答が一部、不足していたようですな□5.　紅の豚≧ラピュタ・ナウシカ＞その他やはり、わしもガンシップ乗りの端くれです「アドリア海のエース」と呼ばれたポルコ・ロッソには憧れますじゃ
プロローグ,村娘パメラ,村人,少し目を離している間にフルメンになってたんですね！皆さん、よろしくお願いします働かせてください！決定時間ですが、私は今のところ>>13で言った【仮0:00/本6:00】が理想的かなと思ってますけれど、基本は全員の意向に合わせますよ！朝でも夜でも働けます！もしも仮決定間に合わなさそうなら鳩で可能な範囲カバーします！あとは…うーん、何かあるか考えてみますね！
プロローグ,司書クララ,狂人,朝決定が可能な人が多いようだ。コアタイムが23:00からという人がいる一方、23:00に寝る人もいる。夜に00:00付近に一度立ち会い不要の仮仮決定を出す。6:15に仮決定、6:30に本決定はどうかね？ただし、寝坊する人が多ければ考え直すんだ。また、カタリナさんがコアタイムが朝方で、決定希望が立ち会い不要だとカタリナさんが全く立ち会えない可能性がある。
プロローグ,老人モーリッツ,村人,>>97う～～ん･･･軍の連中は無茶な事を言いよるわいしかしそれがいいのかのう･･･わしは姫さまの指示に従いますぞ
プロローグ,老人モーリッツ,村人,娘>>12そうそう、すまんのわしはただの城オジじゃ･･･雇ってやる権限が無いんじゃレジーナのところで雇ってもらえたようだのよかったのう
プロローグ,村長ヴァルター,村人,キュイイィーン[…は村人が集まったのを確認した。]…（決定時間については、書>>97がフェアでいいと思います。都合で朝来れない方は、その点明記して夜のうちに投票等済ませれば良いかと。寝落ちもありますし、夜に来れない方がいても朝に対応出来るでしょうし。）フシュー…[…は再びその機能を停止させた。]
プロローグ,ならず者ディーター,村人,俺は>>97でいいと思うぜ。
プロローグ,村娘パメラ,村人,>>97司わかりました！　大佐さんの仰るとおりにします！ちょっと仮と本の時間が短い気がしましたけど、なんとかなる範囲と判断しました！早起きでカバーします！（ｷﾘｯとはいえ、何にせよ寝過ごしやらリアル事情で立ち会えない時は素直に言った方がよさそうですよね…。が、がんばって立ち会います…！
プロローグ,シスターフリーデル,村人,私も>>97でいいと思いますわ。夜のうちにワンクッションおければ公平性も保たれると思いますの。
プロローグ,ならず者ディーター,村人,最初の方は多数決になるだろうし、しばらくしたらどれグラウの時間にすればいいのか分かってくるんじゃねーの。あと俺、すでにかなり眠いんだぜ。
プロローグ,宿屋の女主人レジーナ,人狼,みんな揃ったようだね。決定に関しては夜のうちに仮でも出してもらえるとありがたいね。後半になってきたら、また残ってるメンバーで適当に調整すればいいと思うよ。
プロローグ,ならず者ディーター,村人,とりあえず練習をかねてプロローグのうちに>>97でやってみるのはどうかと思うんだぜ。話し合う議題はネタでいいから。
プロローグ,仕立て屋エルナ,占い師,司>>102あーそんな感じでいいんじゃない？娘>>102　 寝落ちは…まぁ　それはそれで　しかたないんじゃない？出来る限り6時ぐらいには起きて確認してほしいけど…いろいろあるしね…。
プロローグ,司書クララ,狂人,>>98モーリッツ君確かに、私も君の言う軍の連中の一人だ。できるだけ仮仮決定前に希望を出しておくよう心がけたまえ、議論がスムーズに進む。リーザさんのコアタイムが23:00からなので、仮仮決定までに間に合わないとなれば、柔軟に対応するといい。
プロローグ,仕立て屋エルナ,占い師,者>>106あーつまり朝来れるか確認的な？まぁ初日そこいらの練習（ってのも変だけど）でもいいとはおもうけどな。
プロローグ,少年ペーター,人狼,>>97了解だぽよ～。しっかり立ち会えるように心がけるぽよ。
プロローグ,シスターフリーデル,村人,者>>106グッドアイデアですわ。ネタ議題ですか。ではこの村の守り神にしたいジブリアニメキャラを決めるというのはどうでしょう？それで仮仮決定、仮決定、本決定出してみるのは？出来ればそれぞれの時間の間に反対も出してもらえるとより調子がつかみやすいかと。
プロローグ,ならず者ディーター,村人,>>109誰が何時ぐらいにいるかの確認もあるな。でもエルナの言うとおり初日でいいかもな。
プロローグ,羊飼いカタリナ,人狼,谷底の村の者として…クララ大佐の案で大丈夫ですわ？コアは昼&深夜〜更新辺りですので、仮決定に立ち会えないだけで本決定は立ち会えます。>>立会い不要について要は体調不良などで更新間際居なくとも推理には使用しないという、体に優しい案件ですわ？終盤につれて夜更かしもキツくなってくるでしょうから。採用不採用はどちらでも結構ですの…おいで、テト…
プロローグ,羊飼いカタリナ,人狼,あ、それと明日だけは参加が薄くなります。ごめんなさい、トルメキア軍に呼ばれているの…
プロローグ,ならず者ディーター,村人,>>111.フリーデルと書いたが議題もらったのでやってみたいと思うんだぜ。といっても俺はもう寝るから希望だけ出しとくぜ【オオトリ様(千と千尋の神隠し)】どんなのかはぐぐって欲しいんだぜ。
プロローグ,村娘パメラ,村人,>>106者こ、これはネタ議題を投下する流れ…！>>111尼も併せて考えると、こういうことですね！　とうッ！□5.この村にふさわしいマスコットキャラ…え？　守り神って御守とかに宿る神様ですよね？だから慣れ親しまれやすい方がいいかなって…え、違う？
プロローグ,仕立て屋エルナ,占い師,者>>112あー今日は　始まるの明日だからさっくり寝て朝来ようと思ってるからあまり参考にならない気がする…ｗ
プロローグ,村娘パメラ,村人,ちなみに私は【ススワタリ（まっくろくろすけ。出展：となりのトトロ＆千と千尋の神隠し）】派ですね！愛くるしいですし！　まっくろになってでも抱きしめたいです！あんな小さいからだなのに働き者なんですよ！
プロローグ,少年ペーター,人狼,マスコットキャラ……。僕は【コダマ（もののけ姫）】が大好きぽよ～、むっちゃ可愛いし見てて和む。
プロローグ,仕立て屋エルナ,占い師,者>>111　【猫バス】がいいと思う。猫ってのがポイント高いと思うね。
プロローグ,シスターフリーデル,村人,皆さんネタ議題に乗ってくださってありがとうございますわ。票が意外に割れそうですわね。
プロローグ,司書クララ,狂人,私は【トトロ】だ。特に、小さなトトロは家に一匹欲しいと思ったものだね。是非ラピュタにも連れていきたい。
プロローグ,シスターフリーデル,村人,私も【トトロ】ですわ。トトロがいれば人狼とも仲良くなれそうな気がしますの。トトロ2　オオトリさま　ススワタリ　コダマ　猫バス
プロローグ,旅人ニコラス,村人,修>>81に共感白。劇場版もよいが、やはり土鬼の存在が大きいな。修>>111私は【ススワタリ】にしておこう。ジムゾンにもわかりやすそうだからな。
プロローグ,宿屋の女主人レジーナ,人狼,私は【猫バス】に一票だね。柔らかそうなバスに乗ってみたい。みんなで谷底から脱出するんだよ！
プロローグ,宿屋の女主人レジーナ,人狼,行き先【ラピュタ】にゃ～お！
プロローグ,少女リーザ,霊能者,ただいまなのー勉強者のリーザは日曜以外は塾に通っているからこの時間から考察開始になるの考察終わらないけど【顔なし、あ、あ。】で出しとくの。ではログに潜ってくるの。
プロローグ,少女リーザ,霊能者,あっ時間に対しては、夜だとぎりぎりになるの。朝だったら余裕なの。でも今の決定に異論はないなの。フルメンだぁー。忙しくなるね。
プロローグ,老人モーリッツ,村人,小鬼じゃ。小鬼がおる。はて？…リザーに良く似た 小鬼じゃ。☆修>>111というわけで、わしは友人の【ポムじいさん】を希望しとくぞ
プロローグ,シスターフリーデル,村人,このまま起きていようかと思いましたけど明日のために寝ることにしますわ。仮仮決定は起きてる方に出していただきたいわ。ぶん投げる形になってごめんなさいね。今のところの票数は以下のとおりですわ。トトロ2　ススワタリ2　猫バス2　オオトリさま　コダマ　かおなし　ポムじいさん
